"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRN","CROPYIELD","MAIZE","THND_HA","A","2026",213.400193011487,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1990",7,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1991",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1992",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1993",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1994",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1995",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1996",7,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1997",7,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1998",8,
"ISR","CROPYIELD","MAIZE","THND_HA","A","1999",8,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2000",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2001",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2002",6,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2003",0.00009,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2004",2,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2005",2,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2006",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2007",3,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2008",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2009",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2010",2,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2011",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2012",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2013",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2014",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2015",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2016",1,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2017",0.988454575739,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2018",0.997394732917,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2019",1.00975617519,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2020",1.019002169427,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2021",1.031132970743,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2022",1.040975494766,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2023",1.046945948612,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2024",1.049875629592,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2025",1.054521708241,
"ISR","CROPYIELD","MAIZE","THND_HA","A","2026",1.058838711476,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1990",0.00009,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1991",3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1992",3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1993",3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1994",3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1995",3,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1996",2,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1997",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1998",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","1999",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2000",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2001",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2002",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2003",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2004",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2005",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2006",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2007",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2008",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2009",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2010",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2011",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2012",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2013",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2014",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2015",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2016",1,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2017",0.99992824398,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2018",0.999622832377,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2019",0.99950570495,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2020",0.999803746479,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2021",0.999540865318,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2022",1.000282644441,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2023",1.000180208788,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2024",1.000445114242,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2025",1.000278679702,
"PHL","CROPYIELD","SOYBEAN","THND_HA","A","2026",1.000406572262,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1990",3722,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1991",3793,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1992",3672,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1993",3231,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1994",3893,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1995",4147,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1996",4533,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1997",3832,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1998",4617,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","1999",4286,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2000",4462,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2001",4466,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2002",4230,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2003",4178,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2004",4216,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2005",3943,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2006",3716,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2007",3890,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2008",4249,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2009",4616,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2010",4861,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2011",4984.26,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2012",4947.53,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2013",4876.18,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2014",4729.527,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2015",4611,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2016",4615,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2017",4655.29717481799,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2018",4751.38907925638,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2019",4841.85873286098,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2020",4915.94280561561,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2021",4994.03270486135,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2022",5066.21870904908,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2023",5134.71482864261,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2024",5202.02446087644,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2025",5275.06202169014,
"THA","CROPYIELD","MAIZE","THND_TONNE","A","2026",5355.17121655701,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00009,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",2.000000018626,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",2.000000018626,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",2.000000018626,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",2.000000018626,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",2.000000018626,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",2.000000018626,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",2.000000018626,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",2.000000012418,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",2.000000002328,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",2.000000004657,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",2.002228548661,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",1.998362232041,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",1.994788355045,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",1.99361808957,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",1.990030529685,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",1.991144215266,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",1.987371190884,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",1.985280824042,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",1.980927369403,
"TZA","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",1.97770424271,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",0.99889012208657,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",1.95918366947105,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",2.13207546767533,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",1.91228069839951,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",2.11111110801258,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",2.14814814061323,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",2.09302325340064,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",2.11764705313001,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",3.78947366426593,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",2.16666665462963,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.58333332684411,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",2.33333332361111,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",2.34782607757828,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",2.73913042287335,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",2.78260868434366,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.78260868423922,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",2.8260869442344,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.8260869442344,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.8260869442344,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",2.8260869442344,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.8260869442344,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",3.47826085444234,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",3.04347824763705,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",3.04347824973018,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",3.04347824763705,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",3.04347824763705,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",3.04347824763705,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",3.07391301961878,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",3.10329083934849,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2019",3.13323149373001,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2020",3.16626099500811,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2021",3.19585821317259,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2022",3.23080309501992,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2023",3.26113778826947,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2024",3.29503161000287,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2025",3.32691862708214,
"COL","CROPYIELD","SOYBEAN","TONNE_HA","A","2026",3.36047706331388,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1990",1.18924734111594,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1991",1.52786885220855,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1992",1.20428339275859,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1993",1.5086342226831,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1994",1.49443561724859,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1995",1.50772594730208,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1996",1.51518801042842,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1997",1.55846153822178,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1998",1.59153846129361,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","1999",1.56061541328346,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2000",1.55799999976031,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2001",1.44307692285491,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2002",2.15384615351479,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2003",1.98246153815654,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2004",1.78092310127144,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2005",1.8021385068625,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2006",1.82896923784516,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2007",1.57338461514256,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2008",2.26169230734435,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2009",2.4916769241651,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2010",2.87953846109546,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2011",2.59076923037065,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2012",2.99984619185525,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2013",2.71461538419775,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2014",2.71046154530876,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2015",2.60246161085751,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2016",2.64907692266937,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2017",2.83637105902473,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2018",2.87316943471768,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2019",2.92264829379347,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2020",2.96582838262284,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2021",3.01497199429812,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2022",3.06102479146432,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2023",3.1084480864685,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2024",3.15478128946154,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2025",3.2039303679239,
"GHA","CROPYIELD","MAIZE","TONNE_HA","A","2026",3.25237829770281,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1990",0.00009,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1991",3789,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1992",4370,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1993",4318,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1994",4887,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1995",5035,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1996",5233,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1997",6493,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1998",6222,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","1999",6418,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2000",5810,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2001",6000,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2002",5200,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2003",6600,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2004",6900,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2005",7200,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2006",7600,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2007",8800,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2008",9400,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2009",9400,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2010",9300,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2011",10250,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2012",10700,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2013",11800,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2014",11000,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2015",11600,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2016",11500,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2017",11607.497260831,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2018",11706.9233952881,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2019",11825.6001434655,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2020",11945.0212927876,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2021",12066.452224615,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2022",12192.0566108547,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2023",12314.4739510729,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2024",12439.8014978799,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2025",12565.1523138252,
"IND","CROPYIELD","SOYBEAN","THND_HA","A","2026",12694.3485055221,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1990",119.868,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1991",74.606,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1992",92.203,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1993",82.107,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1994",88.578,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1995",74.465,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1996",72.168,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1997",86.763,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1998",80.203,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","1999",79.333,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2000",64.205,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2001",57.218,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2002",73.223,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2003",70.242,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2004",77.616,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2005",73.47,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2006",64.623,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2007",83.513,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2008",92.83,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2009",76.975,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2010",74.339,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2011",73.612,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2012",83.21,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2013",80.465,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2014",82.008,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2015",78.243,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2016",75.233653846154,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2017",82.062738177818,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2018",82.58355781038,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2019",83.225536966887,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2020",83.873073719264,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2021",84.587673782315,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2022",85.080537770407,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2023",85.528111407018,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2024",86.190218417599,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2025",86.987011069212,
"KOR","CROPYIELD","MAIZE","THND_TONNE","A","2026",87.782810889394,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1990",0.00009,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1991",3.000000001233,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1992",4.000000002569,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1993",4.000000001419,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1994",4.000000001,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1995",4.000000000871,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1996",2.000000000266,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1997",1.000000000064,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1998",2.000000000141,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","1999",2.000000000099,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2000",2.000000000124,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2001",2.000000000142,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2002",2.000000000129,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2003",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2004",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2005",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2006",1.000000018626,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2007",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2008",1.000000000798,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2009",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2010",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2011",1.000000000755,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2012",1.000000000183,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2013",1.0000000001,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2014",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2015",1,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2016",1.000000000671,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2017",0.999927874361,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2018",0.999122662943,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2019",0.998597021945,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2020",0.999489389541,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2021",0.998527763724,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2022",1.00028246849,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2023",0.999528410871,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2024",1.000212452403,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2025",0.99970377294,
"PHL","CROPYIELD","SOYBEAN","THND_TONNE","A","2026",0.999920981126,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1990",9180,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1991",8614,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1992",3277,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1993",9997,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1994",13275,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1995",4866,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1996",10171,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1997",10136,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1998",7693,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","1999",7966,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2000",11431,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2001",7772,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2002",10076,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2003",9705,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2004",9710,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2005",11716,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2006",6935,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2007",7339,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2008",13164,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2009",12567,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2010",13421,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2011",10924,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2012",12759,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2013",12486,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2014",14925,
"ZAF","CROPYIELD","MAIZE","THND_TONNE","A","2015",10629,
